,extra_info,subdirs,id,width,file_name,height
0,{},.,1854,640,thermal_8_bit/FLIR_01855.jpeg,512
0,{},.,1855,640,thermal_8_bit/FLIR_01856.jpeg,512
0,{},.,1856,640,thermal_8_bit/FLIR_01857.jpeg,512
0,{},.,1857,640,thermal_8_bit/FLIR_01858.jpeg,512
0,{},.,1858,640,thermal_8_bit/FLIR_01859.jpeg,512
0,{},.,1859,640,thermal_8_bit/FLIR_01860.jpeg,512
0,{},.,1860,640,thermal_8_bit/FLIR_01861.jpeg,512
0,{},.,1861,640,thermal_8_bit/FLIR_01862.jpeg,512
0,{},.,1862,640,thermal_8_bit/FLIR_01863.jpeg,512
0,{},.,1863,640,thermal_8_bit/FLIR_01864.jpeg,512
0,{},.,1864,640,thermal_8_bit/FLIR_01865.jpeg,512
0,{},.,1865,640,thermal_8_bit/FLIR_01866.jpeg,512
0,{},.,1866,640,thermal_8_bit/FLIR_01867.jpeg,512
0,{},.,1867,640,thermal_8_bit/FLIR_01868.jpeg,512
0,{},.,1868,640,thermal_8_bit/FLIR_01869.jpeg,512
0,{},.,1869,640,thermal_8_bit/FLIR_01870.jpeg,512
0,{},.,1870,640,thermal_8_bit/FLIR_01871.jpeg,512
0,{},.,1871,640,thermal_8_bit/FLIR_01872.jpeg,512
0,{},.,1872,640,thermal_8_bit/FLIR_01873.jpeg,512
0,{},.,1873,640,thermal_8_bit/FLIR_01874.jpeg,512
0,{},.,1874,640,thermal_8_bit/FLIR_01875.jpeg,512
0,{},.,1875,640,thermal_8_bit/FLIR_01876.jpeg,512
0,{},.,1876,640,thermal_8_bit/FLIR_01877.jpeg,512
0,{},.,1877,640,thermal_8_bit/FLIR_01878.jpeg,512
0,{},.,1878,640,thermal_8_bit/FLIR_01879.jpeg,512
0,{},.,1879,640,thermal_8_bit/FLIR_01880.jpeg,512
0,{},.,1880,640,thermal_8_bit/FLIR_01881.jpeg,512
0,{},.,1881,640,thermal_8_bit/FLIR_01882.jpeg,512
0,{},.,1882,640,thermal_8_bit/FLIR_01883.jpeg,512
0,{},.,1883,640,thermal_8_bit/FLIR_01884.jpeg,512
0,{},.,1884,640,thermal_8_bit/FLIR_01885.jpeg,512
0,{},.,1885,640,thermal_8_bit/FLIR_01886.jpeg,512
0,{},.,1886,640,thermal_8_bit/FLIR_01887.jpeg,512
0,{},.,1887,640,thermal_8_bit/FLIR_01888.jpeg,512
0,{},.,1888,640,thermal_8_bit/FLIR_01889.jpeg,512
0,{},.,1889,640,thermal_8_bit/FLIR_01890.jpeg,512
0,{},.,1890,640,thermal_8_bit/FLIR_01891.jpeg,512
0,{},.,1891,640,thermal_8_bit/FLIR_01892.jpeg,512
0,{},.,1892,640,thermal_8_bit/FLIR_01893.jpeg,512
0,{},.,1893,640,thermal_8_bit/FLIR_01894.jpeg,512
0,{},.,1894,640,thermal_8_bit/FLIR_01895.jpeg,512
0,{},.,1895,640,thermal_8_bit/FLIR_01896.jpeg,512
0,{},.,1896,640,thermal_8_bit/FLIR_01897.jpeg,512
0,{},.,1897,640,thermal_8_bit/FLIR_01898.jpeg,512
0,{},.,1898,640,thermal_8_bit/FLIR_01899.jpeg,512
0,{},.,1899,640,thermal_8_bit/FLIR_01900.jpeg,512
0,{},.,1900,640,thermal_8_bit/FLIR_01901.jpeg,512
0,{},.,1901,640,thermal_8_bit/FLIR_01902.jpeg,512
0,{},.,1902,640,thermal_8_bit/FLIR_01903.jpeg,512
0,{},.,1903,640,thermal_8_bit/FLIR_01904.jpeg,512
0,{},.,1904,640,thermal_8_bit/FLIR_01905.jpeg,512
0,{},.,1905,640,thermal_8_bit/FLIR_01906.jpeg,512
0,{},.,1906,640,thermal_8_bit/FLIR_01907.jpeg,512
0,{},.,1907,640,thermal_8_bit/FLIR_01908.jpeg,512
0,{},.,1908,640,thermal_8_bit/FLIR_01909.jpeg,512
0,{},.,1909,640,thermal_8_bit/FLIR_01910.jpeg,512
0,{},.,1910,640,thermal_8_bit/FLIR_01911.jpeg,512
0,{},.,1911,640,thermal_8_bit/FLIR_01912.jpeg,512
0,{},.,1912,640,thermal_8_bit/FLIR_01913.jpeg,512
0,{},.,1913,640,thermal_8_bit/FLIR_01914.jpeg,512
0,{},.,1914,640,thermal_8_bit/FLIR_01915.jpeg,512
0,{},.,1915,640,thermal_8_bit/FLIR_01916.jpeg,512
0,{},.,1916,640,thermal_8_bit/FLIR_01917.jpeg,512
0,{},.,1917,640,thermal_8_bit/FLIR_01918.jpeg,512
0,{},.,1918,640,thermal_8_bit/FLIR_01919.jpeg,512
0,{},.,1919,640,thermal_8_bit/FLIR_01920.jpeg,512
0,{},.,1920,640,thermal_8_bit/FLIR_01921.jpeg,512
0,{},.,1921,640,thermal_8_bit/FLIR_01922.jpeg,512
0,{},.,1922,640,thermal_8_bit/FLIR_01923.jpeg,512
0,{},.,1923,640,thermal_8_bit/FLIR_01924.jpeg,512
0,{},.,1924,640,thermal_8_bit/FLIR_01925.jpeg,512
0,{},.,1925,640,thermal_8_bit/FLIR_01926.jpeg,512
0,{},.,1926,640,thermal_8_bit/FLIR_01927.jpeg,512
0,{},.,1927,640,thermal_8_bit/FLIR_01928.jpeg,512
0,{},.,1928,640,thermal_8_bit/FLIR_01929.jpeg,512
0,{},.,1929,640,thermal_8_bit/FLIR_01930.jpeg,512
0,{},.,1930,640,thermal_8_bit/FLIR_01931.jpeg,512
0,{},.,1931,640,thermal_8_bit/FLIR_01932.jpeg,512
0,{},.,1932,640,thermal_8_bit/FLIR_01933.jpeg,512
0,{},.,1933,640,thermal_8_bit/FLIR_01934.jpeg,512
0,{},.,1934,640,thermal_8_bit/FLIR_01935.jpeg,512
0,{},.,1935,640,thermal_8_bit/FLIR_01936.jpeg,512
0,{},.,1936,640,thermal_8_bit/FLIR_01937.jpeg,512
0,{},.,1937,640,thermal_8_bit/FLIR_01938.jpeg,512
0,{},.,1938,640,thermal_8_bit/FLIR_01939.jpeg,512
0,{},.,1939,640,thermal_8_bit/FLIR_01940.jpeg,512
0,{},.,1940,640,thermal_8_bit/FLIR_01941.jpeg,512
0,{},.,1941,640,thermal_8_bit/FLIR_01942.jpeg,512
0,{},.,1942,640,thermal_8_bit/FLIR_01943.jpeg,512
0,{},.,1943,640,thermal_8_bit/FLIR_01944.jpeg,512
0,{},.,1944,640,thermal_8_bit/FLIR_01945.jpeg,512
0,{},.,1945,640,thermal_8_bit/FLIR_01946.jpeg,512
0,{},.,1946,640,thermal_8_bit/FLIR_01947.jpeg,512
0,{},.,1947,640,thermal_8_bit/FLIR_01948.jpeg,512
0,{},.,1948,640,thermal_8_bit/FLIR_01949.jpeg,512
0,{},.,1949,640,thermal_8_bit/FLIR_01950.jpeg,512
0,{},.,1950,640,thermal_8_bit/FLIR_01951.jpeg,512
0,{},.,1951,640,thermal_8_bit/FLIR_01952.jpeg,512
0,{},.,1952,640,thermal_8_bit/FLIR_01953.jpeg,512
0,{},.,1953,640,thermal_8_bit/FLIR_01954.jpeg,512
0,{},.,1954,640,thermal_8_bit/FLIR_01955.jpeg,512
0,{},.,1955,640,thermal_8_bit/FLIR_01956.jpeg,512
0,{},.,1956,640,thermal_8_bit/FLIR_01957.jpeg,512
0,{},.,1957,640,thermal_8_bit/FLIR_01958.jpeg,512
0,{},.,1958,640,thermal_8_bit/FLIR_01959.jpeg,512
0,{},.,1959,640,thermal_8_bit/FLIR_01960.jpeg,512
0,{},.,1960,640,thermal_8_bit/FLIR_01961.jpeg,512
0,{},.,1961,640,thermal_8_bit/FLIR_01962.jpeg,512
0,{},.,1962,640,thermal_8_bit/FLIR_01963.jpeg,512
0,{},.,1963,640,thermal_8_bit/FLIR_01964.jpeg,512
0,{},.,1964,640,thermal_8_bit/FLIR_01965.jpeg,512
0,{},.,1965,640,thermal_8_bit/FLIR_01966.jpeg,512
0,{},.,1966,640,thermal_8_bit/FLIR_01967.jpeg,512
0,{},.,1967,640,thermal_8_bit/FLIR_01968.jpeg,512
0,{},.,1968,640,thermal_8_bit/FLIR_01969.jpeg,512
0,{},.,1969,640,thermal_8_bit/FLIR_01970.jpeg,512
0,{},.,1970,640,thermal_8_bit/FLIR_01971.jpeg,512
0,{},.,1971,640,thermal_8_bit/FLIR_01972.jpeg,512
0,{},.,1972,640,thermal_8_bit/FLIR_01973.jpeg,512
0,{},.,1973,640,thermal_8_bit/FLIR_01974.jpeg,512
0,{},.,1974,640,thermal_8_bit/FLIR_01975.jpeg,512
0,{},.,1975,640,thermal_8_bit/FLIR_01976.jpeg,512
0,{},.,1976,640,thermal_8_bit/FLIR_01977.jpeg,512
0,{},.,1977,640,thermal_8_bit/FLIR_01978.jpeg,512
0,{},.,1978,640,thermal_8_bit/FLIR_01979.jpeg,512
0,{},.,1979,640,thermal_8_bit/FLIR_01980.jpeg,512
0,{},.,1980,640,thermal_8_bit/FLIR_01981.jpeg,512
0,{},.,1981,640,thermal_8_bit/FLIR_01982.jpeg,512
0,{},.,1982,640,thermal_8_bit/FLIR_01983.jpeg,512
0,{},.,1983,640,thermal_8_bit/FLIR_01984.jpeg,512
0,{},.,1984,640,thermal_8_bit/FLIR_01985.jpeg,512
0,{},.,1985,640,thermal_8_bit/FLIR_01986.jpeg,512
0,{},.,1986,640,thermal_8_bit/FLIR_01987.jpeg,512
0,{},.,1987,640,thermal_8_bit/FLIR_01988.jpeg,512
0,{},.,1988,640,thermal_8_bit/FLIR_01989.jpeg,512
0,{},.,1989,640,thermal_8_bit/FLIR_01990.jpeg,512
0,{},.,1990,640,thermal_8_bit/FLIR_01991.jpeg,512
0,{},.,1991,640,thermal_8_bit/FLIR_01992.jpeg,512
0,{},.,1992,640,thermal_8_bit/FLIR_01993.jpeg,512
0,{},.,1993,640,thermal_8_bit/FLIR_01994.jpeg,512
0,{},.,1994,640,thermal_8_bit/FLIR_01995.jpeg,512
0,{},.,1995,640,thermal_8_bit/FLIR_01996.jpeg,512
0,{},.,1996,640,thermal_8_bit/FLIR_01997.jpeg,512
0,{},.,1997,640,thermal_8_bit/FLIR_01998.jpeg,512
0,{},.,1998,640,thermal_8_bit/FLIR_01999.jpeg,512
0,{},.,1999,640,thermal_8_bit/FLIR_02000.jpeg,512
0,{},.,2000,640,thermal_8_bit/FLIR_02001.jpeg,512
0,{},.,2001,640,thermal_8_bit/FLIR_02002.jpeg,512
0,{},.,2002,640,thermal_8_bit/FLIR_02003.jpeg,512
0,{},.,2003,640,thermal_8_bit/FLIR_02004.jpeg,512
0,{},.,2004,640,thermal_8_bit/FLIR_02005.jpeg,512
0,{},.,2005,640,thermal_8_bit/FLIR_02006.jpeg,512
0,{},.,2006,640,thermal_8_bit/FLIR_02007.jpeg,512
0,{},.,2007,640,thermal_8_bit/FLIR_02008.jpeg,512
0,{},.,2008,640,thermal_8_bit/FLIR_02009.jpeg,512
0,{},.,2009,640,thermal_8_bit/FLIR_02010.jpeg,512
0,{},.,2010,640,thermal_8_bit/FLIR_02011.jpeg,512
0,{},.,2011,640,thermal_8_bit/FLIR_02012.jpeg,512
0,{},.,2012,640,thermal_8_bit/FLIR_02013.jpeg,512
0,{},.,2013,640,thermal_8_bit/FLIR_02014.jpeg,512
0,{},.,2014,640,thermal_8_bit/FLIR_02015.jpeg,512
0,{},.,2015,640,thermal_8_bit/FLIR_02016.jpeg,512
0,{},.,2016,640,thermal_8_bit/FLIR_02017.jpeg,512
0,{},.,2017,640,thermal_8_bit/FLIR_02018.jpeg,512
0,{},.,2018,640,thermal_8_bit/FLIR_02019.jpeg,512
0,{},.,2019,640,thermal_8_bit/FLIR_02020.jpeg,512
0,{},.,2020,640,thermal_8_bit/FLIR_02021.jpeg,512
0,{},.,2021,640,thermal_8_bit/FLIR_02022.jpeg,512
0,{},.,2022,640,thermal_8_bit/FLIR_02023.jpeg,512
0,{},.,2023,640,thermal_8_bit/FLIR_02024.jpeg,512
0,{},.,2024,640,thermal_8_bit/FLIR_02025.jpeg,512
0,{},.,2025,640,thermal_8_bit/FLIR_02026.jpeg,512
0,{},.,2026,640,thermal_8_bit/FLIR_02027.jpeg,512
0,{},.,2027,640,thermal_8_bit/FLIR_02028.jpeg,512
0,{},.,2028,640,thermal_8_bit/FLIR_02029.jpeg,512
0,{},.,2029,640,thermal_8_bit/FLIR_02030.jpeg,512
0,{},.,2030,640,thermal_8_bit/FLIR_02031.jpeg,512
0,{},.,2031,640,thermal_8_bit/FLIR_02032.jpeg,512
0,{},.,2032,640,thermal_8_bit/FLIR_02033.jpeg,512
0,{},.,2033,640,thermal_8_bit/FLIR_02034.jpeg,512
0,{},.,2034,640,thermal_8_bit/FLIR_02035.jpeg,512
0,{},.,2035,640,thermal_8_bit/FLIR_02036.jpeg,512
0,{},.,2036,640,thermal_8_bit/FLIR_02037.jpeg,512
0,{},.,2037,640,thermal_8_bit/FLIR_02038.jpeg,512
0,{},.,2038,640,thermal_8_bit/FLIR_02039.jpeg,512
0,{},.,2039,640,thermal_8_bit/FLIR_02040.jpeg,512
0,{},.,2040,640,thermal_8_bit/FLIR_02041.jpeg,512
0,{},.,2041,640,thermal_8_bit/FLIR_02042.jpeg,512
0,{},.,2042,640,thermal_8_bit/FLIR_02043.jpeg,512
0,{},.,2043,640,thermal_8_bit/FLIR_02044.jpeg,512
0,{},.,2044,640,thermal_8_bit/FLIR_02045.jpeg,512
0,{},.,2045,640,thermal_8_bit/FLIR_02046.jpeg,512
0,{},.,2046,640,thermal_8_bit/FLIR_02047.jpeg,512
0,{},.,2047,640,thermal_8_bit/FLIR_02048.jpeg,512
0,{},.,2048,640,thermal_8_bit/FLIR_02049.jpeg,512
0,{},.,2049,640,thermal_8_bit/FLIR_02050.jpeg,512
0,{},.,2050,640,thermal_8_bit/FLIR_02051.jpeg,512
0,{},.,2051,640,thermal_8_bit/FLIR_02052.jpeg,512
0,{},.,2052,640,thermal_8_bit/FLIR_02053.jpeg,512
0,{},.,2053,640,thermal_8_bit/FLIR_02054.jpeg,512
0,{},.,2054,640,thermal_8_bit/FLIR_02055.jpeg,512
0,{},.,2055,640,thermal_8_bit/FLIR_02056.jpeg,512
0,{},.,2056,640,thermal_8_bit/FLIR_02057.jpeg,512
0,{},.,2057,640,thermal_8_bit/FLIR_02058.jpeg,512
0,{},.,2058,640,thermal_8_bit/FLIR_02059.jpeg,512
0,{},.,2059,640,thermal_8_bit/FLIR_02060.jpeg,512
0,{},.,2060,640,thermal_8_bit/FLIR_02061.jpeg,512
0,{},.,2061,640,thermal_8_bit/FLIR_02062.jpeg,512
0,{},.,2062,640,thermal_8_bit/FLIR_02063.jpeg,512
0,{},.,2063,640,thermal_8_bit/FLIR_02064.jpeg,512
0,{},.,2064,640,thermal_8_bit/FLIR_02065.jpeg,512
0,{},.,2065,640,thermal_8_bit/FLIR_02066.jpeg,512
0,{},.,2066,640,thermal_8_bit/FLIR_02067.jpeg,512
0,{},.,2067,640,thermal_8_bit/FLIR_02068.jpeg,512
0,{},.,2068,640,thermal_8_bit/FLIR_02069.jpeg,512
0,{},.,2069,640,thermal_8_bit/FLIR_02070.jpeg,512
0,{},.,2070,640,thermal_8_bit/FLIR_02071.jpeg,512
0,{},.,2071,640,thermal_8_bit/FLIR_02072.jpeg,512
0,{},.,2072,640,thermal_8_bit/FLIR_02073.jpeg,512
0,{},.,2073,640,thermal_8_bit/FLIR_02074.jpeg,512
0,{},.,2074,640,thermal_8_bit/FLIR_02075.jpeg,512
0,{},.,2075,640,thermal_8_bit/FLIR_02076.jpeg,512
0,{},.,2076,640,thermal_8_bit/FLIR_02077.jpeg,512
0,{},.,2077,640,thermal_8_bit/FLIR_02078.jpeg,512
0,{},.,2078,640,thermal_8_bit/FLIR_02079.jpeg,512
0,{},.,2079,640,thermal_8_bit/FLIR_02080.jpeg,512
0,{},.,2080,640,thermal_8_bit/FLIR_02081.jpeg,512
0,{},.,2081,640,thermal_8_bit/FLIR_02082.jpeg,512
0,{},.,2082,640,thermal_8_bit/FLIR_02083.jpeg,512
0,{},.,2083,640,thermal_8_bit/FLIR_02084.jpeg,512
0,{},.,2084,640,thermal_8_bit/FLIR_02085.jpeg,512
0,{},.,2085,640,thermal_8_bit/FLIR_02086.jpeg,512
0,{},.,2086,640,thermal_8_bit/FLIR_02087.jpeg,512
0,{},.,2087,640,thermal_8_bit/FLIR_02088.jpeg,512
0,{},.,2088,640,thermal_8_bit/FLIR_02089.jpeg,512
0,{},.,2089,640,thermal_8_bit/FLIR_02090.jpeg,512
0,{},.,2090,640,thermal_8_bit/FLIR_02091.jpeg,512
0,{},.,2091,640,thermal_8_bit/FLIR_02092.jpeg,512
0,{},.,2092,640,thermal_8_bit/FLIR_02093.jpeg,512
0,{},.,2093,640,thermal_8_bit/FLIR_02094.jpeg,512
0,{},.,2094,640,thermal_8_bit/FLIR_02095.jpeg,512
0,{},.,2095,640,thermal_8_bit/FLIR_02096.jpeg,512
0,{},.,2096,640,thermal_8_bit/FLIR_02097.jpeg,512
0,{},.,2097,640,thermal_8_bit/FLIR_02098.jpeg,512
0,{},.,2098,640,thermal_8_bit/FLIR_02099.jpeg,512
0,{},.,2099,640,thermal_8_bit/FLIR_02100.jpeg,512
0,{},.,2100,640,thermal_8_bit/FLIR_02101.jpeg,512
0,{},.,2101,640,thermal_8_bit/FLIR_02102.jpeg,512
0,{},.,2102,640,thermal_8_bit/FLIR_02103.jpeg,512
0,{},.,2103,640,thermal_8_bit/FLIR_02104.jpeg,512
0,{},.,2104,640,thermal_8_bit/FLIR_02105.jpeg,512
0,{},.,2105,640,thermal_8_bit/FLIR_02106.jpeg,512
0,{},.,2106,640,thermal_8_bit/FLIR_02107.jpeg,512
0,{},.,2107,640,thermal_8_bit/FLIR_02108.jpeg,512
0,{},.,2108,640,thermal_8_bit/FLIR_02109.jpeg,512
0,{},.,2109,640,thermal_8_bit/FLIR_02110.jpeg,512
0,{},.,2110,640,thermal_8_bit/FLIR_02111.jpeg,512
0,{},.,2111,640,thermal_8_bit/FLIR_02112.jpeg,512
0,{},.,2112,640,thermal_8_bit/FLIR_02113.jpeg,512
0,{},.,2113,640,thermal_8_bit/FLIR_02114.jpeg,512
0,{},.,2114,640,thermal_8_bit/FLIR_02115.jpeg,512
0,{},.,2115,640,thermal_8_bit/FLIR_02116.jpeg,512
0,{},.,2116,640,thermal_8_bit/FLIR_02117.jpeg,512
0,{},.,2117,640,thermal_8_bit/FLIR_02118.jpeg,512
0,{},.,2118,640,thermal_8_bit/FLIR_02119.jpeg,512
0,{},.,2119,640,thermal_8_bit/FLIR_02120.jpeg,512
0,{},.,2120,640,thermal_8_bit/FLIR_02121.jpeg,512
0,{},.,2121,640,thermal_8_bit/FLIR_02122.jpeg,512
0,{},.,2122,640,thermal_8_bit/FLIR_02123.jpeg,512
0,{},.,2123,640,thermal_8_bit/FLIR_02124.jpeg,512
0,{},.,2124,640,thermal_8_bit/FLIR_02125.jpeg,512
0,{},.,2125,640,thermal_8_bit/FLIR_02126.jpeg,512
0,{},.,2126,640,thermal_8_bit/FLIR_02127.jpeg,512
0,{},.,2127,640,thermal_8_bit/FLIR_02128.jpeg,512
0,{},.,2128,640,thermal_8_bit/FLIR_02129.jpeg,512
0,{},.,2129,640,thermal_8_bit/FLIR_02130.jpeg,512
0,{},.,2130,640,thermal_8_bit/FLIR_02131.jpeg,512
0,{},.,2131,640,thermal_8_bit/FLIR_02132.jpeg,512
0,{},.,2132,640,thermal_8_bit/FLIR_02133.jpeg,512
0,{},.,2133,640,thermal_8_bit/FLIR_02134.jpeg,512
0,{},.,2134,640,thermal_8_bit/FLIR_02135.jpeg,512
0,{},.,2135,640,thermal_8_bit/FLIR_02136.jpeg,512
0,{},.,2136,640,thermal_8_bit/FLIR_02137.jpeg,512
0,{},.,2137,640,thermal_8_bit/FLIR_02138.jpeg,512
0,{},.,2138,640,thermal_8_bit/FLIR_02139.jpeg,512
0,{},.,2139,640,thermal_8_bit/FLIR_02140.jpeg,512
0,{},.,2140,640,thermal_8_bit/FLIR_02141.jpeg,512
0,{},.,2141,640,thermal_8_bit/FLIR_02142.jpeg,512
0,{},.,2142,640,thermal_8_bit/FLIR_02143.jpeg,512
0,{},.,2143,640,thermal_8_bit/FLIR_02144.jpeg,512
0,{},.,2144,640,thermal_8_bit/FLIR_02145.jpeg,512
0,{},.,2145,640,thermal_8_bit/FLIR_02146.jpeg,512
0,{},.,2146,640,thermal_8_bit/FLIR_02147.jpeg,512
0,{},.,2147,640,thermal_8_bit/FLIR_02148.jpeg,512
0,{},.,2148,640,thermal_8_bit/FLIR_02149.jpeg,512
0,{},.,2149,640,thermal_8_bit/FLIR_02150.jpeg,512
0,{},.,2150,640,thermal_8_bit/FLIR_02151.jpeg,512
0,{},.,2151,640,thermal_8_bit/FLIR_02152.jpeg,512
0,{},.,2152,640,thermal_8_bit/FLIR_02153.jpeg,512
0,{},.,2153,640,thermal_8_bit/FLIR_02154.jpeg,512
0,{},.,2154,640,thermal_8_bit/FLIR_02155.jpeg,512
0,{},.,2155,640,thermal_8_bit/FLIR_02156.jpeg,512
0,{},.,2156,640,thermal_8_bit/FLIR_02157.jpeg,512
0,{},.,2157,640,thermal_8_bit/FLIR_02158.jpeg,512
0,{},.,2158,640,thermal_8_bit/FLIR_02159.jpeg,512
0,{},.,2159,640,thermal_8_bit/FLIR_02160.jpeg,512
0,{},.,2160,640,thermal_8_bit/FLIR_02161.jpeg,512
0,{},.,2161,640,thermal_8_bit/FLIR_02162.jpeg,512
0,{},.,2162,640,thermal_8_bit/FLIR_02163.jpeg,512
0,{},.,2163,640,thermal_8_bit/FLIR_02164.jpeg,512
0,{},.,2164,640,thermal_8_bit/FLIR_02165.jpeg,512
0,{},.,2165,640,thermal_8_bit/FLIR_02166.jpeg,512
0,{},.,2166,640,thermal_8_bit/FLIR_02167.jpeg,512
0,{},.,2167,640,thermal_8_bit/FLIR_02168.jpeg,512
0,{},.,2168,640,thermal_8_bit/FLIR_02169.jpeg,512
0,{},.,2169,640,thermal_8_bit/FLIR_02170.jpeg,512
0,{},.,2170,640,thermal_8_bit/FLIR_02171.jpeg,512
0,{},.,2171,640,thermal_8_bit/FLIR_02172.jpeg,512
0,{},.,2172,640,thermal_8_bit/FLIR_02173.jpeg,512
0,{},.,2173,640,thermal_8_bit/FLIR_02174.jpeg,512
0,{},.,2174,640,thermal_8_bit/FLIR_02175.jpeg,512
0,{},.,2175,640,thermal_8_bit/FLIR_02176.jpeg,512
0,{},.,2176,640,thermal_8_bit/FLIR_02177.jpeg,512
0,{},.,2177,640,thermal_8_bit/FLIR_02178.jpeg,512
0,{},.,2178,640,thermal_8_bit/FLIR_02179.jpeg,512
0,{},.,2179,640,thermal_8_bit/FLIR_02180.jpeg,512
0,{},.,2180,640,thermal_8_bit/FLIR_02181.jpeg,512
0,{},.,2181,640,thermal_8_bit/FLIR_02182.jpeg,512
0,{},.,2182,640,thermal_8_bit/FLIR_02183.jpeg,512
0,{},.,2183,640,thermal_8_bit/FLIR_02184.jpeg,512
0,{},.,2184,640,thermal_8_bit/FLIR_02185.jpeg,512
0,{},.,2185,640,thermal_8_bit/FLIR_02186.jpeg,512
0,{},.,2186,640,thermal_8_bit/FLIR_02187.jpeg,512
0,{},.,2187,640,thermal_8_bit/FLIR_02188.jpeg,512
0,{},.,2188,640,thermal_8_bit/FLIR_02189.jpeg,512
0,{},.,2189,640,thermal_8_bit/FLIR_02190.jpeg,512
0,{},.,2190,640,thermal_8_bit/FLIR_02191.jpeg,512
0,{},.,2191,640,thermal_8_bit/FLIR_02192.jpeg,512
0,{},.,2192,640,thermal_8_bit/FLIR_02193.jpeg,512
0,{},.,2193,640,thermal_8_bit/FLIR_02194.jpeg,512
0,{},.,2194,640,thermal_8_bit/FLIR_02195.jpeg,512
0,{},.,2195,640,thermal_8_bit/FLIR_02196.jpeg,512
0,{},.,2196,640,thermal_8_bit/FLIR_02197.jpeg,512
0,{},.,2197,640,thermal_8_bit/FLIR_02198.jpeg,512
0,{},.,2198,640,thermal_8_bit/FLIR_02199.jpeg,512
0,{},.,2199,640,thermal_8_bit/FLIR_02200.jpeg,512
0,{},.,2200,640,thermal_8_bit/FLIR_02201.jpeg,512
0,{},.,2201,640,thermal_8_bit/FLIR_02202.jpeg,512
0,{},.,2202,640,thermal_8_bit/FLIR_02203.jpeg,512
0,{},.,2203,640,thermal_8_bit/FLIR_02204.jpeg,512
0,{},.,2204,640,thermal_8_bit/FLIR_02205.jpeg,512
0,{},.,2205,640,thermal_8_bit/FLIR_02206.jpeg,512
0,{},.,2206,640,thermal_8_bit/FLIR_02207.jpeg,512
0,{},.,2207,640,thermal_8_bit/FLIR_02208.jpeg,512
0,{},.,2208,640,thermal_8_bit/FLIR_02209.jpeg,512
0,{},.,2209,640,thermal_8_bit/FLIR_02210.jpeg,512
0,{},.,2210,640,thermal_8_bit/FLIR_02211.jpeg,512
0,{},.,2211,640,thermal_8_bit/FLIR_02212.jpeg,512
0,{},.,2212,640,thermal_8_bit/FLIR_02213.jpeg,512
0,{},.,2213,640,thermal_8_bit/FLIR_02214.jpeg,512
0,{},.,2214,640,thermal_8_bit/FLIR_02215.jpeg,512
0,{},.,2215,640,thermal_8_bit/FLIR_02216.jpeg,512
0,{},.,2216,640,thermal_8_bit/FLIR_02217.jpeg,512
0,{},.,2217,640,thermal_8_bit/FLIR_02218.jpeg,512
0,{},.,2218,640,thermal_8_bit/FLIR_02219.jpeg,512
0,{},.,2219,640,thermal_8_bit/FLIR_02220.jpeg,512
0,{},.,2220,640,thermal_8_bit/FLIR_02221.jpeg,512
0,{},.,2221,640,thermal_8_bit/FLIR_02222.jpeg,512
0,{},.,2222,640,thermal_8_bit/FLIR_02223.jpeg,512
0,{},.,2223,640,thermal_8_bit/FLIR_02224.jpeg,512
0,{},.,2224,640,thermal_8_bit/FLIR_02225.jpeg,512
0,{},.,2225,640,thermal_8_bit/FLIR_02226.jpeg,512
0,{},.,2226,640,thermal_8_bit/FLIR_02227.jpeg,512
0,{},.,2227,640,thermal_8_bit/FLIR_02228.jpeg,512
0,{},.,2228,640,thermal_8_bit/FLIR_02229.jpeg,512
0,{},.,2229,640,thermal_8_bit/FLIR_02230.jpeg,512
0,{},.,2230,640,thermal_8_bit/FLIR_02231.jpeg,512
0,{},.,2231,640,thermal_8_bit/FLIR_02232.jpeg,512
0,{},.,2232,640,thermal_8_bit/FLIR_02233.jpeg,512
0,{},.,2233,640,thermal_8_bit/FLIR_02234.jpeg,512
0,{},.,2234,640,thermal_8_bit/FLIR_02235.jpeg,512
0,{},.,2235,640,thermal_8_bit/FLIR_02236.jpeg,512
0,{},.,2236,640,thermal_8_bit/FLIR_02237.jpeg,512
0,{},.,2237,640,thermal_8_bit/FLIR_02238.jpeg,512
0,{},.,2238,640,thermal_8_bit/FLIR_02239.jpeg,512
0,{},.,2239,640,thermal_8_bit/FLIR_02240.jpeg,512
0,{},.,2240,640,thermal_8_bit/FLIR_02241.jpeg,512
0,{},.,2241,640,thermal_8_bit/FLIR_02242.jpeg,512
0,{},.,2242,640,thermal_8_bit/FLIR_02243.jpeg,512
0,{},.,2243,640,thermal_8_bit/FLIR_02244.jpeg,512
0,{},.,2244,640,thermal_8_bit/FLIR_02245.jpeg,512
0,{},.,2245,640,thermal_8_bit/FLIR_02246.jpeg,512
0,{},.,2246,640,thermal_8_bit/FLIR_02247.jpeg,512
0,{},.,2247,640,thermal_8_bit/FLIR_02248.jpeg,512
0,{},.,2248,640,thermal_8_bit/FLIR_02249.jpeg,512
0,{},.,2249,640,thermal_8_bit/FLIR_02250.jpeg,512
0,{},.,2250,640,thermal_8_bit/FLIR_02251.jpeg,512
0,{},.,2251,640,thermal_8_bit/FLIR_02252.jpeg,512
0,{},.,2252,640,thermal_8_bit/FLIR_02253.jpeg,512
